path	cell	dataType	antibody	view	replicate	type	lab
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6MAdult8wksPkRep1.narrowPeak.gz	WholeBrain	DnaseDgf		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6MAdult8wksRawRep1.bigWig	WholeBrain	DnaseDgf		RawSignal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6MAdult8wksSigRep1.bigWig	WholeBrain	DnaseDgf		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6ME14halfAlnRep1.bam	WholeBrain	DnaseDgf		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6ME14halfHotspotsRep1.broadPeak.gz	WholeBrain	DnaseDgf		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6ME14halfPkRep1.narrowPeak.gz	WholeBrain	DnaseDgf		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6ME14halfRawRep1.bigWig	WholeBrain	DnaseDgf		RawSignal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfWbrainC57bl6ME14halfSigRep1.bigWig	WholeBrain	DnaseDgf		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0AlnRep1.bam	ZhBTc4	DnaseDgf		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0Diffb24hAlnRep1.bam	ZhBTc4	DnaseDgf		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0Diffb24hHotspotsRep1.broadPeak.gz	ZhBTc4	DnaseDgf		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0Diffb24hPkRep1.narrowPeak.gz	ZhBTc4	DnaseDgf		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0Diffb24hRawRep1.bigWig	ZhBTc4	DnaseDgf		RawSignal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0Diffb24hSigRep1.bigWig	ZhBTc4	DnaseDgf		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0HotspotsRep1.broadPeak.gz	ZhBTc4	DnaseDgf		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0PkRep1.narrowPeak.gz	ZhBTc4	DnaseDgf		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0RawRep1.bigWig	ZhBTc4	DnaseDgf		RawSignal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDgf/wgEncodeUwDgfZhbtc4129olaME0SigRep1.bigWig	ZhBTc4	DnaseDgf		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalAlnRep1.bam	3134	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalAlnRep2.bam	3134	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalHotspotsRep1.broadPeak.gz	3134	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalHotspotsRep2.broadPeak.gz	3134	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalPkRep1.narrowPeak.gz	3134	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalPkRep2.narrowPeak.gz	3134	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalSigRep1.bigWig	3134	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase3134RiiiMImmortalSigRep2.bigWig	3134	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksAlnRep1.bam	416B	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksAlnRep2.bam	416B	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksHotspotsRep1.broadPeak.gz	416B	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksHotspotsRep2.broadPeak.gz	416B	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksPkRep1.narrowPeak.gz	416B	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksPkRep2.narrowPeak.gz	416B	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksSigRep1.bigWig	416B	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnase416bC57bl6MAdult8wksSigRep2.bigWig	416B	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksAlnRep1.bam	A20	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksAlnRep2.bam	A20	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksHotspotsRep1.broadPeak.gz	A20	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksHotspotsRep2.broadPeak.gz	A20	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksPkRep1.narrowPeak.gz	A20	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksPkRep2.narrowPeak.gz	A20	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksSigRep1.bigWig	A20	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseA20BalbcannMAdult8wksSigRep2.bigWig	A20	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksAlnRep1.bam	B-cell_(CD19+)	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksAlnRep2.bam	B-cell_(CD19+)	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksHotspotsRep1.broadPeak.gz	B-cell_(CD19+)	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksHotspotsRep2.broadPeak.gz	B-cell_(CD19+)	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksPkRep1.narrowPeak.gz	B-cell_(CD19+)	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksPkRep2.narrowPeak.gz	B-cell_(CD19+)	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksSigRep1.bigWig	B-cell_(CD19+)	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd19pC57bl6MAdult8wksSigRep2.bigWig	B-cell_(CD19+)	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksAlnRep1.bam	B-cell_(CD43-)	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksAlnRep2.bam	B-cell_(CD43-)	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksAlnRep3.bam	B-cell_(CD43-)	DnaseSeq		Alignments	3	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksAlnRep4.bam	B-cell_(CD43-)	DnaseSeq		Alignments	4	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksHotspotsRep1.broadPeak.gz	B-cell_(CD43-)	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksHotspotsRep2.broadPeak.gz	B-cell_(CD43-)	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksHotspotsRep3.broadPeak.gz	B-cell_(CD43-)	DnaseSeq		Hotspots	3	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksHotspotsRep4.broadPeak.gz	B-cell_(CD43-)	DnaseSeq		Hotspots	4	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksPkRep1.narrowPeak.gz	B-cell_(CD43-)	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksPkRep2.narrowPeak.gz	B-cell_(CD43-)	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksPkRep3.narrowPeak.gz	B-cell_(CD43-)	DnaseSeq		Peaks	3	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksPkRep4.narrowPeak.gz	B-cell_(CD43-)	DnaseSeq		Peaks	4	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksSigRep1.bigWig	B-cell_(CD43-)	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksSigRep2.bigWig	B-cell_(CD43-)	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksSigRep3.bigWig	B-cell_(CD43-)	DnaseSeq		Signal	3	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseBcellcd43nC57bl6MAdult8wksSigRep4.bigWig	B-cell_(CD43-)	DnaseSeq		Signal	4	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksAlnRep2.bam	Cerebellum	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksAlnRep3.bam	Cerebellum	DnaseSeq		Alignments	3	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksHotspotsRep2.broadPeak.gz	Cerebellum	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksHotspotsRep3.broadPeak.gz	Cerebellum	DnaseSeq		Hotspots	3	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksPkRep2.narrowPeak.gz	Cerebellum	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksPkRep3.narrowPeak.gz	Cerebellum	DnaseSeq		Peaks	3	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksSigRep2.bigWig	Cerebellum	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCbellumC57bl6MAdult8wksSigRep3.bigWig	Cerebellum	DnaseSeq		Signal	3	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebellumC57bl6MAdult8wksAlnRep1.bam	Cerebellum	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebellumC57bl6MAdult8wksHotspotsRep1.broadPeak.gz	Cerebellum	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebellumC57bl6MAdult8wksPkRep1.narrowPeak.gz	Cerebellum	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebellumC57bl6MAdult8wksSigRep1.bigWig	Cerebellum	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksAlnRep1.bam	Cerebrum	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksAlnRep2.bam	Cerebrum	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksAlnRep3.bam	Cerebrum	DnaseSeq		Alignments	3	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksHotspotsRep1.broadPeak.gz	Cerebrum	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksHotspotsRep2.broadPeak.gz	Cerebrum	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksHotspotsRep3.broadPeak.gz	Cerebrum	DnaseSeq		Hotspots	3	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksPkRep1.narrowPeak.gz	Cerebrum	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksPkRep2.narrowPeak.gz	Cerebrum	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksPkRep3.narrowPeak.gz	Cerebrum	DnaseSeq		Peaks	3	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksSigRep1.bigWig	Cerebrum	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksSigRep2.bigWig	Cerebrum	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCerebrumC57bl6MAdult8wksSigRep3.bigWig	Cerebrum	DnaseSeq		Signal	3	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalAlnRep1.bam	CH12	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalAlnRep2.bam	CH12	DnaseSeq		Alignments	2	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalHotspotsRep1.broadPeak.gz	CH12	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalHotspotsRep2.broadPeak.gz	CH12	DnaseSeq		Hotspots	2	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalPkRep1.narrowPeak.gz	CH12	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalPkRep2.narrowPeak.gz	CH12	DnaseSeq		Peaks	2	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalSigRep1.bigWig	CH12	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseCh122a4bFImmortalSigRep2.bigWig	CH12	DnaseSeq		Signal	2	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcmppCd1ME14halfAlnRep1.bam	EPC_(CD117-_CD71+_TER119+)	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcmppCd1ME14halfHotspotsRep1.broadPeak.gz	EPC_(CD117-_CD71+_TER119+)	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcmppCd1ME14halfPkRep1.narrowPeak.gz	EPC_(CD117-_CD71+_TER119+)	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcmppCd1ME14halfSigRep1.bigWig	EPC_(CD117-_CD71+_TER119+)	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcpmmCd1ME14halfAlnRep1.bam	EPC_(CD117+_CD71-_TER119-)	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcpmmCd1ME14halfHotspotsRep1.broadPeak.gz	EPC_(CD117+_CD71-_TER119-)	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcpmmCd1ME14halfPkRep1.narrowPeak.gz	EPC_(CD117+_CD71-_TER119-)	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcpmmCd1ME14halfSigRep1.bigWig	EPC_(CD117+_CD71-_TER119-)	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcppmCd1ME14halfAlnRep1.bam	EPC_(CD117+_CD71+_TER119-)	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcppmCd1ME14halfHotspotsRep1.broadPeak.gz	EPC_(CD117+_CD71+_TER119-)	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcppmCd1ME14halfPkRep1.narrowPeak.gz	EPC_(CD117+_CD71+_TER119-)	DnaseSeq		Peaks	1	narrowPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcppmCd1ME14halfSigRep1.bigWig	EPC_(CD117+_CD71+_TER119-)	DnaseSeq		Signal	1	bigWig	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcpppCd1ME14halfAlnRep1.bam	EPC_(CD117+_CD71+_TER119+)	DnaseSeq		Alignments	1	bam	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcpppCd1ME14halfHotspotsRep1.broadPeak.gz	EPC_(CD117+_CD71+_TER119+)	DnaseSeq		Hotspots	1	broadPeak	UW-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseEpcpppCd1ME14halfPkRep1.narrowPeak.gz	EPC_(CD117+_CD71+_TER119+)	DnaseSeq		Peaks	1	narrowPeak	UW-m
