path	cell	dataType	antibody	view	replicate	type	lab
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12878Usf1.narrowPeak.gz	GM12878	ChipSeq	USF-1	Peaks	2	narrowPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12878Zbtb33.broadPeak.gz	GM12878	ChipSeq	ZBTB33	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12891Pol24h8Pcr1x.broadPeak.gz	GM12891	ChipSeq	Pol2-4H8	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12891Pol2Pcr1x.broadPeak.gz	GM12891	ChipSeq	Pol2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12891Pou2f2Pcr1x.broadPeak.gz	GM12891	ChipSeq	POU2F2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12891Pu1Pcr1x.broadPeak.gz	GM12891	ChipSeq	PU.1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12891Taf1Pcr1x.broadPeak.gz	GM12891	ChipSeq	TAF1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12892Pol24h8Pcr1x.broadPeak.gz	GM12892	ChipSeq	Pol2-4H8	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12892Pol2Pcr1x.broadPeak.gz	GM12892	ChipSeq	Pol2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Gm12892Taf1Pcr1x.broadPeak.gz	GM12892	ChipSeq	TAF1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2H1hescNrsfPcr1x.broadPeak.gz	H1-hESC	ChipSeq	NRSF	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2H1hescPol24h8Pcr1x.broadPeak.gz	H1-hESC	ChipSeq	Pol2-4H8	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2H1hescPol2Pcr1x.broadPeak.gz	H1-hESC	ChipSeq	Pol2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2H1hescTaf1Pcr1x.broadPeak.gz	H1-hESC	ChipSeq	TAF1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Helas3Gabp.broadPeak.gz	HeLa-S3	ChipSeq	GABP	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Helas3Pol2.broadPeak.gz	HeLa-S3	ChipSeq	Pol2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Helas3Taf1Pcr1xTaf1.broadPeak.gz	HeLa-S3	ChipSeq	TAF1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Fosl2Pcr1x.broadPeak.gz	HepG2	ChipSeq	FOSL2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Gabp.broadPeak.gz	HepG2	ChipSeq	GABP	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Hey1Pcr1x.broadPeak.gz	HepG2	ChipSeq	HEY1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Jund.broadPeak.gz	HepG2	ChipSeq	JunD	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Nrsf.broadPeak.gz	HepG2	ChipSeq	NRSF	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2P300.broadPeak.gz	HepG2	ChipSeq	p300	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Pol2.broadPeak.gz	HepG2	ChipSeq	Pol2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2RxraPcr1x.broadPeak.gz	HepG2	ChipSeq	RXRA	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Sin3ak20.broadPeak.gz	HepG2	ChipSeq	Sin3Ak-20	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Taf1.broadPeak.gz	HepG2	ChipSeq	TAF1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Usf1.broadPeak.gz	HepG2	ChipSeq	USF-1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Hepg2Zbtb33Pcr1x.broadPeak.gz	HepG2	ChipSeq	ZBTB33	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2JurkatPol2Pcr2x.broadPeak.gz	Jurkat	ChipSeq	Pol2	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2K562Hey1.broadPeak.gz	K562	ChipSeq	HEY1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2K562Pu1.broadPeak.gz	K562	ChipSeq	PU.1	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Panc1Nrsf.broadPeak.gz	PANC-1	ChipSeq	NRSF	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2Pfsk1Nrsf.broadPeak.gz	PFSK-1	ChipSeq	NRSF	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2SknshNrsf.broadPeak.gz	SK-N-SH	ChipSeq	NRSF	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPeaksRep2U87Nrsf.broadPeak.gz	U87	ChipSeq	NRSF	Peaks	2	broadPeak	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPfsk1ControlPcr2xAlnRep1.bam	PFSK-1	ChipSeq	RevXlinkChromatin	Alignments	1	bam	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPfsk1ControlPcr2xAlnRep2.bam	PFSK-1	ChipSeq	RevXlinkChromatin	Alignments	2	bam	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPfsk1ControlPcr2xRawRep1.bigWig	PFSK-1	ChipSeq	RevXlinkChromatin	RawSignal	1	bigWig	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaChipSeq/wgEncodeHudsonalphaChipSeqPfsk1ControlPcr2xRawRep2.bigWig	PFSK-1	ChipSeq	RevXlinkChromatin	RawSignal	2	bigWig	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaCnv/wgEncodeHudsonalphaCnvRegionsGM12878V2.bed.gz	GM12878	Genotype		Regions		bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaCnv/wgEncodeHudsonalphaCnvRegionsHepG2V2.bed.gz	HepG2	Genotype		Regions		bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaCnv/wgEncodeHudsonalphaCnvRegionsK562V2.bed.gz	K562	Genotype		Regions		bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaMethyl27/wgEncodeHudsonalphaMethyl27GM12878r1.bed.gz	GM12878	MethylArray			1	bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaMethyl27/wgEncodeHudsonalphaMethyl27GM12878r2.bed.gz	GM12878	MethylArray			2	bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaMethyl27/wgEncodeHudsonalphaMethyl27HepG2r1.bed.gz	HepG2	MethylArray			1	bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaMethyl27/wgEncodeHudsonalphaMethyl27HepG2r2.bed.gz	HepG2	MethylArray			2	bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaMethyl27/wgEncodeHudsonalphaMethyl27K562r1.bed.gz	K562	MethylArray			1	bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeHudsonalphaMethyl27/wgEncodeHudsonalphaMethyl27K562r2.bed.gz	K562	MethylArray			2	bed	HudsonAlpha
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeMapability/wgEncodeCrgMapabilityAlign100mer.bw.gz		Mapability		Alignability		bigWig	CRG-Guigo
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeMapability/wgEncodeCrgMapabilityAlign36mer.bw.gz		Mapability		Alignability		bigWig	CRG-Guigo
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeMapability/wgEncodeCrgMapabilityAlign40mer.bw.gz		Mapability		Alignability		bigWig	CRG-Guigo
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeMapability/wgEncodeCrgMapabilityAlign50mer.bw.gz		Mapability		Alignability		bigWig	CRG-Guigo
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeMapability/wgEncodeCrgMapabilityAlign75mer.bw.gz		Mapability		Alignability		bigWig	CRG-Guigo
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeNhgriNre/wgEncodeNhgriNREEnhancerBlockersK562Ggamma.bed.gz	K562	NRE		Enhancer_Blockers		bed	NHGRI-Elnitski
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeNhgriNre/wgEncodeNhgriNREEnhancerBlockersK562Sv40.bed.gz	K562	NRE		Enhancer_Blockers		bed	NHGRI-Elnitski
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeNhgriNre/wgEncodeNhgriNRESilencersK562Ggamma.bed.gz	K562	NRE		Silencers		bed	NHGRI-Elnitski
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeNhgriNre/wgEncodeNhgriNRESilencersK562Sv40.bed.gz	K562	NRE		Silencers		bed	NHGRI-Elnitski
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeRegDnaseClustered/wgEncodeRegDnaseClustered.bed.gz		cluster				bed	Kent
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeRegTfbsClustered/wgEncodeRegTfbsClustered.bed.gz		cluster				factorSource	Kent
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSangerGencode/wgEncodeGencodeAutoV3.gtf.gz		Gencode				genePred	Sanger
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSangerGencode/wgEncodeGencodeManualV3.gtf.gz		Gencode				genePred	Sanger
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSangerGencode/wgEncodeGencodePolyaV3.gtf.gz		Gencode				genePred	Sanger
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSunyalbanyRnaGeneChip/wgEncodeSunyalbanyRnaGeneChipRbpAssocRnaGm12878Nov69522T7tag.broadPeak.gz	GM12878	RipChip	T7Tag	RbpAssocRna		broadPeak	SunyAlbany
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSunyalbanyRnaGeneChip/wgEncodeSunyalbanyRnaGeneChipRbpAssocRnaGm12878Sc5261Elavl1.broadPeak.gz	GM12878	RipChip	ELAVL1	RbpAssocRna		broadPeak	SunyAlbany
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSunyalbanyRnaGeneChip/wgEncodeSunyalbanyRnaGeneChipRbpAssocRnaGm12878Sigp6246Pabpc1.broadPeak.gz	GM12878	RipChip	PABPC1	RbpAssocRna		broadPeak	SunyAlbany
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSunyalbanyRnaGeneChip/wgEncodeSunyalbanyRnaGeneChipRbpAssocRnaK562Nov69522T7tag.broadPeak.gz	K562	RipChip	T7Tag	RbpAssocRna		broadPeak	SunyAlbany
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSunyalbanyRnaGeneChip/wgEncodeSunyalbanyRnaGeneChipRbpAssocRnaK562Sc21027Igf2bp1.broadPeak.gz	K562	RipChip	IGF2BP1	RbpAssocRna		broadPeak	SunyAlbany
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSunyalbanyRnaGeneChip/wgEncodeSunyalbanyRnaGeneChipRbpAssocRnaK562Sc5261Elavl1.broadPeak.gz	K562	RipChip	ELAVL1	RbpAssocRna		broadPeak	SunyAlbany
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeSunyalbanyRnaGeneChip/wgEncodeSunyalbanyRnaGeneChipRbpAssocRnaK562Sigp6246Pabpc1.broadPeak.gz	K562	RipChip	PABPC1	RbpAssocRna		broadPeak	SunyAlbany
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Ag04449.broadPeak.gz	AG04449	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Ag04450.broadPeak.gz	AG04450	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Ag09309.broadPeak.gz	AG09309	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Ag09319.broadPeak.gz	AG09319	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Ag10803.broadPeak.gz	AG10803	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Bjtert.broadPeak.gz	BJ	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Caco2.broadPeak.gz	Caco-2	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Cmk.broadPeak.gz	CMK	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Gm06990.broadPeak.gz	GM06990	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Gm12878.broadPeak.gz	GM12878	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1H7es.broadPeak.gz	H7-hESC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hae.broadPeak.gz	HAEpiC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hcf.broadPeak.gz	HCF	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hcm.broadPeak.gz	HCM	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hcpe.broadPeak.gz	HCPEpiC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hee.broadPeak.gz	HEEpiC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Helas3.broadPeak.gz	HeLa-S3	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hepg2.broadPeak.gz	HepG2	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hipe.broadPeak.gz	HIPEpiC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hmec.broadPeak.gz	HMEC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hnpce.broadPeak.gz	HNPCEpiC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hrcepic.broadPeak.gz	HRCEpiC	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hre.broadPeak.gz	HRE	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Hrpe.broadPeak.gz	HRPEpiC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Huvec.broadPeak.gz	HUVEC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Jurkat.broadPeak.gz	Jurkat	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1K562V2.broadPeak.gz	K562	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Mcf7.broadPeak.gz	MCF-7	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Nb4V2.broadPeak.gz	NB4	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Nhdfneo.broadPeak.gz	NHDF-neo	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Nhek.broadPeak.gz	NHEK	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Nhlf.broadPeak.gz	NHLF	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Panc1.broadPeak.gz	PANC-1	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Saec.broadPeak.gz	SAEC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1SkmcV2.broadPeak.gz	SKMC	AffyExonArray		SimpleSignal	1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Sknshra.broadPeak.gz	SK-N-SH_RA	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep1Th1.broadPeak.gz	Th1	AffyExonArray			1	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Ag04449.broadPeak.gz	AG04449	AffyExonArray		SimpleSignal	2	broadPeak	UW
http://hgdownload.cse.ucsc.edu/goldenPath/hg18/encodeDCC/wgEncodeUwAffyExonArray/wgEncodeUwAffyExonArraySimpleSignalRep2Ag04450.broadPeak.gz	AG04450	AffyExonArray		SimpleSignal	2	broadPeak	UW
